step,m,time
1,8192,431
1,8192,528
1,8192,516
1,8192,522
1,8192,527
1,8192,514
1,8192,455
1,8192,435
2,2,8
2,2,5
2,2,5
2,2,10
2,2,10
2,2,5
2,2,7
2,2,8
2,2,35
2,2,8
2,2,5
2,2,7
2,2,10
2,2,9
2,2,9
2,2,9
2,2,6
2,2,10
2,2,9
2,2,10
2,2,6
2,2,9
2,2,4
2,2,9
2,2,10
2,2,7
2,2,9
2,2,10
2,2,9
2,2,7
2,2,10
2,2,6
2,2,6
2,2,9
2,2,10
2,2,10
2,2,6
2,2,10
2,2,9
2,2,12
2,2,12
2,2,10
2,2,9
2,2,7
2,2,24
2,2,6
2,2,10
2,2,9
2,2,9
2,2,6
2,2,11
2,2,6
2,2,9
2,2,6
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,9
2,2,6
2,2,9
2,2,8
2,2,9
2,2,10
2,2,6
2,2,4
2,2,9
2,2,6
2,2,6
2,2,7
2,2,9
2,2,4
2,2,7
2,2,9
2,2,9
2,2,9
2,2,7
2,2,9
2,2,9
2,2,7
2,2,9
2,2,8
2,2,10
2,2,11
2,2,10
2,2,10
2,2,7
2,2,9
2,2,7
2,2,9
2,2,10
2,2,12
2,2,10
2,2,7
2,2,7
2,2,10
2,2,8
2,2,6
2,2,7
2,4,12
2,4,16
2,4,13
2,4,14
2,4,13
2,4,14
2,4,15
2,4,41
2,4,13
2,4,12
2,4,15
2,4,13
2,4,21
2,4,8
2,4,12
2,4,14
2,4,15
2,4,14
2,4,13
2,4,12
2,4,10
2,4,14
2,4,13
2,4,12
2,4,12
2,4,11
2,4,16
2,4,14
2,4,14
2,4,13
2,4,11
2,4,14
2,4,14
2,4,9
2,4,14
2,4,12
2,4,12
2,4,15
2,4,15
2,4,15
2,4,14
2,4,17
2,4,10
2,4,12
2,4,13
2,4,14
2,4,15
2,4,12
2,4,9
2,4,12
2,4,16
2,4,15
2,4,13
2,4,12
2,4,10
2,4,10
2,4,14
2,4,11
2,4,9
2,4,12
2,4,10
2,4,12
2,4,9
2,4,12
2,4,29
2,4,13
2,4,16
2,4,15
2,4,14
2,4,13
2,4,8
2,4,10
2,4,15
2,4,14
2,4,13
