step,m,time
1,600,139
1,600,143
1,600,140
1,600,141
1,600,148
1,600,141
1,600,139
1,600,143
1,600,139
1,600,183
1,600,140
1,600,182
1,600,138
1,600,190
1,600,140
1,600,184
1,600,141
1,600,140
1,600,150
1,600,150
1,600,149
1,600,149
1,600,151
1,600,148
1,600,150
1,600,151
1,600,148
1,600,139
1,600,142
1,600,138
1,600,137
1,600,140
1,600,139
1,600,152
1,600,141
1,600,141
1,600,185
1,600,136
1,600,138
1,600,169
1,600,136
1,600,140
1,600,141
1,600,141
1,600,142
1,600,140
1,600,138
1,600,141
1,600,141
1,600,157
1,600,141
1,600,141
1,600,184
1,600,139
1,600,140
1,600,166
1,600,139
1,600,139
1,600,139
1,600,140
1,600,140
1,600,138
1,600,142
1,600,139
1,600,141
1,600,156
1,600,140
1,600,139
1,600,171
1,700,140
1,700,165
1,700,204
1,700,149
1,700,176
1,700,158
1,700,143
1,700,180
1,700,138
1,700,148
1,700,147
1,700,149
1,700,147
1,700,151
1,700,194
1,700,149
1,700,146
1,700,192
1,700,149
1,700,147
1,700,173
1,700,145
1,700,155
1,700,168
1,700,149
1,700,151
1,700,149
1,700,150
1,700,149
1,700,149
1,700,149
1,700,150
1,700,147
1,700,148
1,700,150
1,700,169
1,700,151
1,700,149
1,700,149
1,700,149
1,700,150
1,700,149
1,700,192
1,700,153
1,700,151
1,700,151
1,700,150
1,700,170
1,700,150
1,700,150
1,700,149
1,700,150
1,700,148
1,700,150
1,700,206
1,700,151
1,700,151
1,700,150
1,700,149
1,700,150
1,700,150
1,700,148
1,700,151
1,700,149
1,700,151
1,700,177
1,700,150
1,700,147
1,700,150
1,700,147
1,700,150
1,700,150
1,700,150
1,700,167
1,700,164
1,700,140
1,700,139
1,700,138
1,700,140
1,700,137
1,700,137
1,700,178
1,700,155
1,700,149
1,700,164
1,700,148
1,700,150
1,700,151
1,700,151
1,700,147
1,700,149
1,700,148
1,700,149
1,700,150
1,700,148
1,700,149
1,700,149
1,700,148
1,700,148
1,700,190
1,800,150
1,800,169
1,800,201
1,800,147
1,800,149
1,800,142
1,800,146
1,800,156
1,800,155
1,800,159
1,800,209
1,800,155
1,800,161
1,800,184
1,800,158
1,800,202
1,800,157
1,800,160
1,800,157
1,800,157
1,800,156
1,800,156
1,800,158
1,800,190
1,800,157
1,800,156
1,800,213
1,800,156
1,800,158
1,800,156
1,800,156
1,800,157
1,800,154
1,800,160
1,800,209
1,800,157
1,800,156
1,800,204
1,800,158
1,800,161
1,800,156
1,800,156
1,800,204
1,800,160
1,800,155
1,800,201
1,800,152
1,800,156
1,800,156
1,800,157
1,800,191
1,800,157
1,800,158
1,800,211
1,800,158
1,800,162
1,800,157
1,800,157
1,800,155
1,800,158
1,800,158
1,800,157
1,800,156
1,800,156
1,800,156
1,800,157
1,800,155
1,800,159
1,800,157
1,800,156
1,800,157
1,800,158
1,800,156
1,800,157
1,800,156
1,800,160
1,800,203
1,800,159
1,800,155
1,800,208
1,800,160
1,800,159
1,800,158
1,800,158
1,800,191
1,800,157
1,800,157
1,800,174
1,800,158
1,800,156
1,800,172
1,800,157
1,800,159
1,800,170
1,800,184
1,800,149
1,800,148
1,800,164
1,800,144
1,800,145
1,900,160
1,900,151
1,900,164
1,900,220
1,900,158
1,900,153
1,900,171
1,900,151
1,900,189
1,900,205
1,900,166
1,900,162
1,900,214
1,900,165
1,900,166
1,900,166
1,900,168
1,900,163
1,900,165
1,900,165
1,900,165
1,900,166
1,900,164
1,900,167
1,900,173
1,900,163
1,900,192
1,900,164
1,900,168
1,900,212
1,900,163
1,900,162
1,900,182
1,900,164
1,900,163
1,900,165
1,900,166
1,900,216
1,900,166
1,900,167
1,900,166
1,900,166
1,900,166
1,900,164
1,900,163
1,900,166
1,900,166
1,900,169
1,900,181
1,900,162
1,900,164
1,900,163
1,900,193
1,900,191
1,900,174
1,900,164
1,900,207
1,900,167
1,900,167
1,900,166
1,900,167
1,900,168
1,900,164
1,900,181
1,900,167
1,900,166
1,900,166
1,900,164
1,900,176
1,900,166
1,900,165
1,900,193
1,900,179
1,900,166
1,900,182
1,900,165
1,900,165
1,900,180
1,900,165
1,900,163
1,900,185
1,900,163
1,900,164
1,900,183
1,900,163
1,900,164
1,900,183
1,900,179
1,900,167
1,900,164
1,900,188
1,900,200
1,900,167
1,900,165
1,900,165
1,900,164
1,900,166
1,900,165
1,900,165
1,900,167
1,1000,173
1,1000,206
1,1000,164
1,1000,162
1,1000,210
1,1000,157
1,1000,174
1,1000,208
1,1000,174
1,1000,176
1,1000,195
1,1000,173
1,1000,328
1,1000,173
1,1000,161
1,1000,162
1,1000,163
1,1000,189
1,1000,174
1,1000,175
1,1000,174
1,1000,177
1,1000,199
1,1000,185
1,1000,201
1,1000,188
1,1000,174
1,1000,222
1,1000,174
1,1000,173
1,1000,174
1,1000,175
1,1000,231
1,1000,174
1,1000,173
1,1000,174
1,1000,173
1,1000,225
1,1000,173
1,1000,174
1,1000,173
1,1000,173
1,1000,173
1,1000,174
1,1000,173
1,1000,218
